# recorded=2026-09-18T17:19:56+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=9 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
231,102.998,41.102,0.39906,27.934
232,100.389,38.606,0.38456,26.919
233,103.610,39.644,0.38262,26.784
234,100.003,39.900,0.39899,27.929
235,100.997,41.589,0.41179,28.825
236,103.991,43.688,0.42012,29.408
237,102.009,33.906,0.33238,23.267
238,101.000,33.415,0.33084,23.159
239,100.000,42.820,0.42820,29.974
240,103.004,41.513,0.40302,28.212
241,101.997,41.643,0.40827,28.579
242,101.001,44.368,0.43928,30.750
243,100.000,46.443,0.46443,32.510
244,101.998,42.989,0.42147,29.503
245,101.000,41.771,0.41357,28.950
246,100.000,40.612,0.40612,28.429
247,101.000,38.942,0.38557,26.990
248,103.000,38.689,0.37562,26.294
249,100.000,40.776,0.40776,28.543
250,100.999,39.489,0.39098,27.369
251,103.828,40.054,0.38577,27.004
252,100.000,34.581,0.34581,24.207
253,100.000,41.748,0.41748,29.224
254,100.000,38.272,0.38272,26.791
255,100.000,37.585,0.37585,26.310
256,102.054,42.315,0.41463,29.024
257,103.117,42.271,0.40993,28.695
258,103.000,44.197,0.42910,30.037
259,101.827,40.568,0.39840,27.888
260,100.055,38.061,0.38040,26.628
261,102.118,40.728,0.39884,27.918
262,100.000,43.454,0.43454,30.418
263,100.000,34.748,0.34748,24.324
264,105.001,43.985,0.41890,29.323
265,102.999,34.373,0.33372,23.360
266,104.000,48.919,0.47038,32.927
267,100.000,34.060,0.34060,23.842
268,103.000,40.205,0.39034,27.324
269,100.000,35.125,0.35125,24.587
270,100.000,37.377,0.37377,26.164
271,100.000,39.091,0.39091,27.363
272,103.999,41.886,0.40275,28.193
273,103.000,44.324,0.43033,30.123
274,100.001,41.306,0.41306,28.914
275,100.000,39.443,0.39443,27.610
276,102.999,40.310,0.39136,27.395
277,103.000,41.142,0.39944,27.961
278,100.000,41.707,0.41707,29.195
279,106.000,45.154,0.42598,29.819
280,100.000,41.265,0.41265,28.886
281,100.999,35.399,0.35049,24.534
282,102.058,46.047,0.45119,31.583
283,100.000,40.350,0.40350,28.245
284,100.000,40.283,0.40283,28.198
285,103.167,43.962,0.42613,29.829
286,101.057,45.734,0.45256,31.679
287,100.000,34.096,0.34096,23.867
288,103.719,42.935,0.41396,28.977
289,104.000,43.597,0.41920,29.344
290,100.000,35.164,0.35164,24.615
291,105.999,47.539,0.44849,31.394
292,100.000,46.090,0.46090,32.263
293,102.000,43.375,0.42525,29.767
294,103.879,47.789,0.46005,32.203
295,101.058,36.582,0.36199,25.339
296,106.065,49.113,0.46304,32.413
297,100.000,44.956,0.44956,31.469
298,102.111,41.934,0.41068,28.747
299,102.887,37.962,0.36896,25.828
300,103.000,44.221,0.42933,30.053
301,100.999,38.718,0.38335,26.835
302,103.000,39.871,0.38709,27.097
303,100.001,40.894,0.40894,28.626
304,103.000,33.799,0.32815,22.970
305,101.999,44.000,0.43137,30.196
306,103.000,41.163,0.39964,27.975
307,100.000,37.708,0.37708,26.396
308,101.004,40.587,0.40183,28.128
309,102.827,40.601,0.39485,27.639
310,100.000,38.618,0.38618,27.033
311,100.169,39.931,0.39863,27.904
312,103.000,40.662,0.39478,27.634
